batch_id,batch_date,shift,product_type,product_category,supplier_id,quantity_produced_kg,storage_temperature_celsius,humidity_percent,co2_concentration_ppm,light_exposure_lux,storage_duration_hours,cold_chain_maintained,storage_zone,processing_duration_hours,processing_delay_hours,processing_stages_completed,equipment_used,demand_forecast_kg,inventory_level_kg,delivery_time_days,transport_cost_per_ton_inr,supplier_reliability_score,supply_chain_disruption,extreme_weather_event,order_fulfillment_status,quality_score_percent,composite_risk_score,actual_wastage_kg,wastage_percent,wastage_cost_inr,spoilage_class,wastage_risk_category,recommended_corrective_action
BATCH-02884,2020-05-17,Night,Tomato,Vegetables,SUP-006,130.12,13.76,56.53,812.6,298.5,29.7,No,Zone-C,3.32,1.2,2,Conveyor-B,4450.27,2676.73,8.53,2569.08,67.03,1,0,Fulfilled,71.09,0,26.34,20.24,658.5,Bad,High,Restore Cold Chain Immediately
BATCH-02885,2022-08-20,Night,Leafy Greens,Vegetables,SUP-014,274.77,,83.38,911.4,465.6,63.3,Yes,Zone-B,4.99,0.63,5,Packer-Z,3547.1,1406.34,4.73,3890.71,57.23,0,0,Cancelled,93.85,2,20.69,7.53,310.35,Good,Low,Monitor & Maintain
BATCH-02886,2021-04-07,Night,Lemon,Citrus,SUP-001,720.71,12.56,79.52,,315.9,6.0,No,Zone-A,2.14,5.12,2,Packer-Z,3845.98,1961.69,2.77,3861.16,61.49,0,0,Fulfilled,98.83,3,81.73,11.34,2451.9,Good,Medium,Restore Cold Chain Immediately
BATCH-02887,2022-12-30,Afternoon,Strawberry,Berries,SUP-018,930.63,12.89,60.31,1320.5,215.5,29.8,No,Zone-D,8.15,1.6,5,Sorter-X,3649.4,571.35,8.13,6792.16,69.13,0,0,Fulfilled,57.55,3,188.64,20.27,15091.2,Bad,High,Restore Cold Chain Immediately
BATCH-02888,2020-07-17,Afternoon,Strawberry,Berries,SUP-007,630.99,4.19,45.09,,283.5,24.0,Yes,Zone-A,5.61,1.73,4,Washer-1,2572.36,252.49,5.68,1854.35,74.67,0,0,Delayed,95.72,0,31.61,5.01,2528.8,Good,Low,Monitor & Maintain
BATCH-02889,2023-08-03,Morning,Strawberry,Berries,SUP-001,1205.54,11.88,69.96,1306.2,414.8,28.0,Yes,Zone-A,8.04,,2,Packer-Z,1734.89,564.25,2.38,7428.49,54.66,0,1,Partial,63.94,1,117.66,9.76,9412.8,Good,Low,Quality Re-inspection Required
BATCH-02890,2020-12-20,Morning,Potato,Root Vegetables,SUP-001,205.16,2.21,,422.1,163.1,19.9,No,Zone-B,1.72,2.12,3,Sorter-X,1782.51,830.35,9.52,7217.4,55.07,0,0,Fulfilled,64.03,3,19.76,9.63,355.68,Good,Low,Restore Cold Chain Immediately
BATCH-02891,2021-05-30,Afternoon,Banana,Fruits,SUP-001,374.7,11.02,78.55,562.7,478.2,60.1,Yes,Zone-C,8.29,0.73,4,Washer-1,3790.26,2277.85,9.51,4810.48,83.7,0,0,Fulfilled,56.84,3,50.77,13.55,1015.4,Good,Medium,Quality Re-inspection Required
BATCH-02892,2023-10-19,Morning,Tomato,Vegetables,SUP-004,1420.99,14.56,65.09,838.0,233.0,64.3,Yes,Zone-B,9.6,1.44,6,Sorter-X,3317.16,603.17,3.99,5835.98,70.21,1,0,Partial,95.58,0,209.74,14.76,5243.5,Good,Medium,Reduce Storage Temperature
BATCH-02893,2022-04-24,Morning,Strawberry,Berries,SUP-004,370.07,3.31,75.54,530.7,478.1,16.0,No,Zone-B,3.85,1.51,5,Packer-Z,3131.98,478.9,1.11,7093.83,58.83,0,0,Fulfilled,88.41,2,37.27,10.07,2981.6,Good,Medium,Restore Cold Chain Immediately
BATCH-02894,2021-06-18,Afternoon,Onion,Root Vegetables,SUP-018,1315.57,18.9,83.35,,440.4,71.7,Yes,Zone-C,3.2,1.79,5,Sorter-X,,2790.07,6.49,3119.44,61.75,0,0,Fulfilled,57.35,1,195.89,14.89,4309.58,Good,Medium,Reduce Storage Temperature
BATCH-02895,2023-10-18,Afternoon,Leafy Greens,Vegetables,SUP-011,203.9,10.26,69.11,461.0,383.8,25.5,No,Zone-D,6.64,3.47,6,Conveyor-B,3986.54,2097.53,3.51,3493.81,86.0,0,0,Fulfilled,82.88,3,26.69,13.09,400.35,Good,Medium,Restore Cold Chain Immediately
BATCH-02896,2021-04-25,Afternoon,Orange,Fruits,SUP-001,874.03,18.89,60.12,1431.7,233.7,28.6,No,Zone-A,6.54,,4,Sorter-X,3867.53,1472.59,1.13,2304.47,52.59,0,0,Fulfilled,60.29,3,182.76,20.91,6396.6,Bad,High,Restore Cold Chain Immediately
BATCH-02897,2020-05-18,Afternoon,Onion,Root Vegetables,SUP-010,437.08,3.93,79.63,1313.6,293.5,79.9,Yes,Zone-D,1.57,0.59,1,Conveyor-A,974.28,375.41,8.97,4935.95,75.44,0,0,Partial,88.06,2,34.44,7.88,757.68,Good,Low,Prioritize Dispatch
BATCH-02898,2023-12-26,Night,Tomato,Vegetables,SUP-009,308.31,,56.93,659.5,419.0,86.7,No,Zone-D,9.3,3.18,3,Conveyor-A,,2570.19,9.98,2586.4,68.02,0,0,Delayed,73.0,2,66.07,21.43,1651.75,Bad,High,Restore Cold Chain Immediately
BATCH-02899,2021-01-26,Afternoon,Potato,Root Vegetables,SUP-004,1177.36,3.97,85.12,980.6,272.0,79.5,Yes,Zone-B,5.05,2.54,2,Sorter-X,1687.85,413.95,3.83,7068.36,90.56,0,0,Partial,57.28,3,148.23,12.59,2668.14,Good,Medium,Prioritize Dispatch
BATCH-02900,2023-05-27,Morning,Tomato,Vegetables,SUP-006,1863.84,10.31,48.21,942.2,369.1,15.9,No,Zone-C,7.76,0.51,4,Conveyor-A,2922.07,1872.03,7.58,4167.4,89.51,0,0,Partial,91.49,1,270.07,14.49,6751.75,Good,Medium,Restore Cold Chain Immediately
BATCH-02901,2020-08-29,Night,Orange,Fruits,SUP-016,204.1,18.88,82.6,1269.8,395.3,95.9,Yes,Zone-C,3.91,0.0,2,Sorter-X,776.37,2036.26,1.12,7003.38,84.46,0,1,Partial,80.19,0,33.45,16.39,1170.75,Bad,Medium,Reduce Storage Temperature
BATCH-02902,2022-12-03,Night,Leafy Greens,Vegetables,SUP-002,900.95,6.19,49.12,881.8,256.5,65.2,No,Zone-A,2.98,2.19,5,Sorter-X,3931.09,1260.4,4.01,2851.63,69.24,0,0,Partial,89.01,0,113.79,12.63,1706.85,Good,Medium,Restore Cold Chain Immediately
BATCH-02903,2022-02-04,Morning,Orange,Fruits,SUP-018,1444.32,2.63,47.53,439.5,268.1,50.0,Yes,Zone-C,1.56,0.34,1,Sorter-X,,2742.53,1.53,5692.35,81.56,0,0,Partial,84.68,0,101.25,7.01,3543.75,Good,Low,Monitor & Maintain
BATCH-02904,2023-12-03,Night,Mango,Fruits,SUP-010,979.11,16.28,61.35,728.5,98.9,91.8,Yes,Zone-D,3.11,6.29,6,Conveyor-A,1721.31,247.03,1.03,5422.51,,0,0,Delayed,74.11,0,188.09,19.21,11285.4,Bad,High,Reduce Storage Temperature
BATCH-02905,2022-03-18,Morning,Leafy Greens,Vegetables,SUP-017,1632.34,12.73,88.04,959.4,122.4,78.8,No,Zone-C,9.94,1.85,1,Washer-1,4022.34,2472.54,6.09,3982.12,66.61,0,0,Partial,85.74,3,326.14,19.98,4892.1,Bad,High,Restore Cold Chain Immediately
BATCH-02906,2020-02-06,Night,Tomato,Vegetables,SUP-013,441.33,11.25,89.26,1569.4,452.5,67.0,Yes,Zone-C,6.75,3.79,2,Sorter-X,732.02,1706.0,8.12,6879.37,94.0,1,0,Fulfilled,55.65,3,76.0,17.22,1900.0,Bad,Medium,Activate Backup Supplier
BATCH-02907,2022-05-31,Night,Strawberry,Berries,SUP-018,1923.23,2.62,54.09,1457.4,420.2,80.8,No,Zone-D,8.13,3.28,6,Sorter-X,3470.9,1872.49,4.8,4186.2,99.24,0,0,Partial,,0,277.33,14.42,22186.4,Good,Medium,Restore Cold Chain Immediately
BATCH-02908,2020-07-31,Morning,Tomato,Vegetables,SUP-013,831.81,13.76,,617.7,5.1,38.2,No,Zone-A,9.61,1.63,5,Conveyor-B,4660.15,2961.79,5.48,2812.88,65.72,0,0,Fulfilled,,0,137.0,16.47,3425.0,Bad,Medium,Restore Cold Chain Immediately
BATCH-02909,2023-03-11,Morning,Tomato,Vegetables,SUP-017,748.98,5.09,60.88,1267.9,434.7,66.3,Yes,Zone-A,1.25,1.15,6,Conveyor-B,3279.37,1789.68,3.07,7336.29,90.06,0,0,Partial,88.57,1,47.78,6.38,1194.5,Good,Low,Monitor & Maintain
BATCH-02910,2023-06-04,Morning,Leafy Greens,Vegetables,SUP-005,1761.75,18.76,60.17,,12.6,19.9,No,Zone-D,2.06,1.37,6,Packer-Z,3706.96,2411.38,7.5,4225.01,75.05,0,0,Delayed,94.05,3,265.5,15.07,3982.5,Bad,Medium,Restore Cold Chain Immediately
BATCH-02911,2021-12-04,Morning,Mango,Fruits,SUP-011,1171.35,14.34,79.18,410.6,229.1,94.9,Yes,Zone-C,9.32,3.25,1,Conveyor-A,4065.2,545.24,3.93,2868.9,73.18,0,0,Fulfilled,81.89,2,169.61,14.48,10176.6,Good,Medium,Reduce Storage Temperature
BATCH-02912,2023-02-17,Afternoon,Tomato,Vegetables,SUP-007,1081.24,14.73,64.98,1265.1,33.7,57.4,Yes,Zone-C,5.86,2.05,3,Washer-1,1500.11,2446.94,1.14,3772.71,69.33,0,0,Partial,96.46,1,111.37,10.3,2784.25,Good,Medium,Reduce Storage Temperature
BATCH-02913,2020-07-30,Afternoon,Onion,Root Vegetables,SUP-010,1481.26,6.19,80.09,951.2,484.4,78.5,Yes,Zone-A,6.53,,5,Sorter-X,3114.34,2307.11,2.07,5224.49,64.6,0,0,Fulfilled,79.54,3,117.02,7.9,2574.44,Good,Low,Prioritize Dispatch
BATCH-02914,2021-12-19,Morning,Lemon,Citrus,SUP-017,1201.69,,78.69,1216.3,486.2,40.3,Yes,Zone-A,4.56,,4,Sorter-X,,2907.52,1.72,4634.88,95.98,0,0,Partial,,3,128.1,10.66,3843.0,Good,Medium,Reduce Storage Temperature
BATCH-02915,2021-07-29,Afternoon,Pineapple,Fruits,SUP-015,408.78,11.68,71.02,1126.7,305.4,73.3,Yes,Zone-A,8.24,,4,Conveyor-A,,2813.56,4.64,5350.03,87.04,0,0,Partial,63.68,2,49.54,12.12,2229.3,Good,Medium,Prioritize Dispatch
BATCH-02916,2022-06-11,Morning,Pineapple,Fruits,SUP-018,1380.98,17.43,82.51,1581.6,196.1,38.4,Yes,Zone-B,5.41,0.13,4,Packer-Z,1366.05,720.56,1.12,5505.39,72.04,0,0,Partial,89.27,1,127.19,9.21,5723.55,Good,Low,Reduce Storage Temperature
BATCH-02917,2020-03-05,Morning,Tomato,Vegetables,SUP-019,353.59,6.88,53.8,746.6,256.0,57.5,Yes,Zone-A,8.35,0.96,3,Packer-Z,3134.44,1448.31,8.16,2376.84,,0,0,Fulfilled,85.45,2,18.74,5.3,468.5,Good,Low,Monitor & Maintain
BATCH-02918,2023-01-03,Night,Onion,Root Vegetables,SUP-002,1631.13,15.6,52.28,1343.4,381.1,75.1,Yes,Zone-C,9.93,0.52,5,Conveyor-B,4075.39,2743.3,9.13,3489.48,85.93,0,0,Delayed,75.27,2,217.1,13.31,4776.2,Good,Medium,Reduce Storage Temperature
BATCH-02919,2020-04-25,Morning,Strawberry,Berries,SUP-004,1980.5,12.34,78.78,681.6,111.6,12.9,No,Zone-A,6.64,3.65,6,Conveyor-A,4441.5,1958.22,2.86,6009.95,63.37,0,0,Fulfilled,58.83,1,331.34,16.73,26507.2,Bad,Medium,Restore Cold Chain Immediately
BATCH-02920,2022-08-16,Morning,Potato,Root Vegetables,SUP-003,817.04,2.87,56.02,922.7,220.9,35.5,Yes,Zone-C,5.52,0.22,2,Packer-Z,2428.64,1444.73,5.11,5438.63,58.81,0,0,Partial,60.53,0,59.15,7.24,1064.7,Good,Low,Quality Re-inspection Required
BATCH-02921,2020-01-27,Morning,Potato,Root Vegetables,SUP-007,945.04,9.3,45.13,1570.5,368.6,53.2,Yes,Zone-C,3.97,0.89,2,Packer-Z,2178.05,415.92,5.43,2173.3,91.81,0,0,Partial,60.04,2,100.46,10.63,1808.28,Good,Medium,Quality Re-inspection Required
BATCH-02922,2023-04-29,Morning,Leafy Greens,Vegetables,SUP-018,188.22,5.31,86.04,1319.4,197.7,33.4,Yes,Zone-C,2.35,2.38,5,Washer-1,,1120.1,9.86,3491.01,90.57,1,0,Partial,71.53,3,18.6,9.88,279.0,Good,Low,Activate Backup Supplier
BATCH-02923,2020-09-12,Night,Pineapple,Fruits,SUP-010,126.09,8.47,73.03,779.0,16.0,31.1,Yes,Zone-A,6.74,4.55,3,Conveyor-B,4011.62,2029.2,1.12,7070.98,99.84,0,0,Fulfilled,62.0,1,13.92,11.04,626.4,Good,Medium,Quality Re-inspection Required
BATCH-02924,2022-01-22,Morning,Tomato,Vegetables,SUP-007,1850.7,8.9,65.02,1143.2,253.7,28.5,No,Zone-A,1.1,0.82,5,Conveyor-B,1639.94,2353.05,6.84,6668.29,50.97,0,0,Partial,92.88,2,221.53,11.97,5538.25,Good,Medium,Restore Cold Chain Immediately
BATCH-02925,2021-01-16,Night,Potato,Root Vegetables,SUP-008,344.39,10.55,77.66,459.6,368.7,23.4,No,Zone-D,9.58,,2,Conveyor-B,1837.81,1396.78,3.78,5556.43,77.02,1,1,Partial,94.57,3,61.51,17.86,1107.18,Bad,Medium,Restore Cold Chain Immediately
BATCH-02926,2022-11-21,Morning,Tomato,Vegetables,SUP-006,946.98,12.81,60.0,719.7,488.4,81.8,Yes,Zone-A,6.65,0.94,5,Packer-Z,2900.27,261.95,5.27,2083.34,85.07,0,0,Fulfilled,92.7,0,110.89,11.71,2772.25,Good,Medium,Prioritize Dispatch
BATCH-02927,2021-04-14,Night,Leafy Greens,Vegetables,SUP-001,1649.17,12.28,87.91,1262.1,18.5,88.8,Yes,Zone-A,9.61,0.45,4,Sorter-X,2499.74,1936.2,2.56,5186.99,79.13,0,0,Fulfilled,81.79,3,181.41,11.0,2721.15,Good,Medium,Prioritize Dispatch
BATCH-02928,2022-11-23,Afternoon,Pineapple,Fruits,SUP-004,1789.71,2.7,48.09,1084.1,270.0,67.8,No,Zone-A,3.09,0.79,6,Packer-Z,3676.04,2772.6,2.02,1730.81,85.52,0,0,Fulfilled,81.24,2,248.95,13.91,11202.75,Good,Medium,Restore Cold Chain Immediately
BATCH-02929,2021-02-19,Night,Orange,Fruits,SUP-014,1086.86,15.51,73.84,963.6,225.0,4.8,No,Zone-B,9.49,2.02,5,Packer-Z,2770.18,1539.59,2.81,5501.14,56.86,0,0,Delayed,94.2,3,148.03,13.62,5181.05,Good,Medium,Restore Cold Chain Immediately
BATCH-02930,2023-01-03,Night,Lemon,Citrus,SUP-017,1173.56,19.09,79.98,,121.2,75.9,Yes,Zone-A,6.32,2.52,6,Conveyor-A,1002.2,2792.43,1.18,5908.34,50.08,1,0,Partial,72.88,0,217.46,18.53,6523.8,Bad,High,Reduce Storage Temperature
BATCH-02931,2020-02-14,Morning,Lemon,Citrus,SUP-020,1372.4,8.28,66.11,878.2,318.9,52.0,No,Zone-B,8.2,0.93,1,Conveyor-B,1246.79,1126.89,3.14,4548.99,54.65,0,0,Partial,57.74,3,240.58,17.53,7217.4,Bad,Medium,Restore Cold Chain Immediately
BATCH-02932,2021-02-17,Night,Potato,Root Vegetables,SUP-018,1926.63,5.24,78.97,431.4,81.8,73.3,Yes,Zone-C,2.2,0.33,5,Conveyor-B,4558.59,2670.46,7.06,1682.12,69.0,0,0,Delayed,75.7,3,145.27,7.54,2614.86,Good,Low,Prioritize Dispatch
BATCH-02933,2021-12-29,Night,Lemon,Citrus,SUP-011,1245.07,11.72,,929.2,141.9,43.1,Yes,Zone-C,5.25,0.3,2,Washer-1,1523.29,2380.39,6.69,5533.0,66.45,1,0,Fulfilled,79.36,3,140.82,11.31,4224.6,Good,Medium,Activate Backup Supplier
BATCH-02934,2020-03-06,Morning,Orange,Fruits,SUP-014,1163.0,14.69,78.48,1482.6,390.9,5.9,Yes,Zone-C,5.91,3.35,2,Conveyor-B,725.39,2889.05,5.77,6422.69,93.7,0,0,Partial,79.18,2,114.9,9.88,4021.5,Good,Low,Reduce Storage Temperature
BATCH-02935,2020-09-28,Afternoon,Tomato,Vegetables,SUP-009,127.61,14.22,58.92,1427.9,230.2,66.1,No,Zone-C,4.23,2.12,6,Packer-Z,3791.55,2393.96,0.5,5063.89,54.18,0,0,Partial,62.0,0,25.6,20.06,640.0,Bad,High,Restore Cold Chain Immediately
BATCH-02936,2023-09-26,Afternoon,Leafy Greens,Vegetables,SUP-015,253.8,13.02,70.28,890.8,496.8,43.7,No,Zone-B,2.91,2.6,2,Conveyor-A,3578.05,1032.29,1.69,5780.44,72.14,1,0,Cancelled,89.47,2,59.74,23.54,896.1,Bad,High,Restore Cold Chain Immediately
BATCH-02937,2023-11-27,Afternoon,Orange,Fruits,SUP-012,1196.63,4.63,,426.7,193.2,84.2,Yes,Zone-B,9.1,1.34,4,Washer-1,3200.34,2711.65,8.51,2184.77,97.89,0,0,Fulfilled,87.21,0,115.0,9.61,4025.0,Good,Low,Prioritize Dispatch
BATCH-02938,2022-12-16,Night,Leafy Greens,Vegetables,SUP-010,1878.86,17.06,,1163.6,231.6,71.4,Yes,Zone-C,1.31,1.22,2,Packer-Z,2760.15,2042.22,3.08,5816.02,75.15,0,0,Fulfilled,65.11,2,209.68,11.16,3145.2,Good,Medium,Reduce Storage Temperature
BATCH-02939,2021-01-03,Morning,Leafy Greens,Vegetables,SUP-019,1746.71,9.66,75.68,1289.4,150.1,35.8,Yes,Zone-A,1.96,0.47,1,Packer-Z,4863.11,570.0,9.17,5228.46,56.62,0,0,Fulfilled,79.25,1,141.48,8.1,2122.2,Good,Low,Monitor & Maintain
BATCH-02940,2021-01-15,Afternoon,Pineapple,Fruits,SUP-019,1966.9,,65.95,753.1,118.1,70.1,Yes,Zone-C,3.54,0.37,5,Washer-1,1039.25,233.3,8.81,3583.22,64.56,0,0,Fulfilled,89.77,2,87.53,4.45,3938.85,Good,Low,Monitor & Maintain
BATCH-02941,2022-07-31,Afternoon,Tomato,Vegetables,SUP-006,1102.88,3.55,50.46,972.0,461.1,48.5,Yes,Zone-C,9.24,,3,Packer-Z,,1160.95,1.97,5641.79,81.34,0,0,Fulfilled,55.34,0,79.41,7.2,1985.25,Good,Low,Quality Re-inspection Required
BATCH-02942,2020-06-20,Afternoon,Onion,Root Vegetables,SUP-020,1597.07,9.5,47.64,1590.2,374.4,20.7,Yes,Zone-B,5.86,9.6,2,Packer-Z,3038.2,2381.91,9.03,5410.84,50.6,0,0,Fulfilled,67.11,3,186.06,11.65,4093.32,Good,Medium,Expedite Processing
BATCH-02943,2023-10-16,Afternoon,Lemon,Citrus,SUP-006,1696.76,13.12,87.85,1091.6,166.7,41.5,Yes,Zone-C,4.05,3.44,5,Conveyor-A,601.22,1892.82,6.46,5142.86,98.41,0,0,Fulfilled,75.77,0,175.95,10.37,5278.5,Good,Medium,Monitor & Maintain
BATCH-02944,2020-11-24,Morning,Onion,Root Vegetables,SUP-008,1331.26,13.98,,821.3,350.1,22.9,Yes,Zone-B,4.33,,4,Conveyor-A,2353.97,1628.67,6.49,2722.91,78.35,0,0,Cancelled,92.18,2,65.9,4.95,1449.8,Good,Low,Monitor & Maintain
BATCH-02945,2023-12-30,Afternoon,Pineapple,Fruits,SUP-001,743.62,,49.67,1153.0,482.9,2.5,Yes,Zone-D,8.46,31.749498045883705,5,Conveyor-A,,110.81,8.6,3381.05,85.21,0,0,Cancelled,90.15,2,67.0,9.01,3015.0,Good,Low,Reduce Storage Temperature
BATCH-02946,2021-12-24,Night,Leafy Greens,Vegetables,SUP-017,992.96,4.76,83.58,616.0,37.0,25.2,Yes,Zone-B,0.75,0.82,2,Conveyor-B,2619.94,1362.95,4.35,7419.93,74.95,0,0,Fulfilled,61.64,2,56.6,5.7,849.0,Good,Low,Quality Re-inspection Required
BATCH-02947,2023-01-31,Night,Potato,Root Vegetables,SUP-017,1730.04,19.74,68.52,639.1,132.3,21.7,Yes,Zone-C,0.61,0.86,2,Washer-1,4438.75,557.4,7.49,4176.36,97.9,0,0,Partial,75.36,0,220.41,12.74,3967.38,Good,Medium,Reduce Storage Temperature
BATCH-02948,2020-01-04,Morning,Lemon,Citrus,SUP-015,667.24,13.78,79.74,1509.9,100.3,2.4,Yes,Zone-A,0.94,1.3,6,Conveyor-A,3401.6,1418.25,6.84,2005.27,79.46,0,0,Delayed,68.4,3,39.17,5.87,1175.1,Good,Low,Quality Re-inspection Required
BATCH-02949,2023-07-21,Afternoon,Lemon,Citrus,SUP-007,1855.11,10.18,50.7,687.0,434.9,75.7,Yes,Zone-B,4.96,1.1,2,Packer-Z,3947.38,2976.13,7.83,6883.22,83.1,0,0,Fulfilled,72.66,1,188.29,10.15,5648.7,Good,Medium,Prioritize Dispatch
BATCH-02950,2021-01-29,Afternoon,Tomato,Vegetables,SUP-019,536.63,17.99,85.81,772.9,89.6,9.2,Yes,Zone-B,6.02,,1,Conveyor-B,4120.16,2650.66,6.77,2664.74,93.04,0,0,Fulfilled,,1,69.55,12.96,1738.75,Good,Medium,Reduce Storage Temperature
BATCH-02951,2022-09-02,Night,Mango,Fruits,SUP-003,1524.08,14.5,71.57,1052.5,154.0,44.2,Yes,Zone-B,6.43,2.55,5,Washer-1,3602.75,1000.83,1.26,4004.45,93.08,0,0,Fulfilled,76.97,3,122.54,8.04,7352.4,Good,Low,Reduce Storage Temperature
BATCH-02952,2023-03-23,Morning,Banana,Fruits,SUP-011,1298.06,8.28,78.22,1479.6,271.9,41.3,No,Zone-C,7.45,0.17,6,Conveyor-A,3872.21,1821.17,3.28,3275.17,51.41,0,0,Fulfilled,61.23,1,202.5,15.6,4050.0,Bad,Medium,Restore Cold Chain Immediately
BATCH-02953,2020-08-27,Night,Banana,Fruits,SUP-020,1524.24,,46.41,,310.5,19.1,Yes,Zone-C,2.3,0.89,3,Conveyor-A,3628.9,1556.08,9.43,7260.12,64.17,0,0,Partial,60.35,3,167.36,10.98,3347.2,Good,Medium,Reduce Storage Temperature
BATCH-02954,2021-10-08,Morning,Banana,Fruits,SUP-019,930.96,14.0,59.19,452.5,404.1,92.9,Yes,Zone-B,2.99,0.29,1,Washer-1,2977.09,477.14,2.62,3856.75,62.32,0,0,Fulfilled,60.73,0,134.06,14.4,2681.2,Good,Medium,Prioritize Dispatch
BATCH-02955,2021-12-22,Morning,Mango,Fruits,SUP-009,1872.02,14.58,,1231.6,203.7,58.8,Yes,Zone-A,2.81,0.66,3,Conveyor-A,3049.4,2970.44,4.99,5777.65,50.33,1,0,Partial,92.02,0,1126.7382031930495,11.52,12939.6,Good,Medium,Reduce Storage Temperature
BATCH-02956,2021-03-31,Morning,Tomato,Vegetables,SUP-010,1301.7,18.14,87.73,1004.9,267.1,78.5,Yes,Zone-C,1.92,6.38,2,Washer-1,1354.48,1333.01,3.89,5136.61,93.84,0,0,Fulfilled,,3,235.35,18.08,5883.75,Bad,High,Reduce Storage Temperature
BATCH-02957,2021-12-04,Night,Mango,Fruits,SUP-002,647.76,,53.34,970.7,482.7,48.6,Yes,Zone-A,2.82,2.44,3,Washer-1,4223.48,1566.41,1.32,1909.69,65.86,1,0,Fulfilled,63.91,1,79.29,12.24,4757.4,Good,Medium,Activate Backup Supplier
BATCH-02958,2021-04-08,Morning,Banana,Fruits,SUP-001,1313.06,13.82,76.82,1229.9,148.7,69.9,Yes,Zone-D,6.33,0.02,3,Packer-Z,1904.62,1978.04,2.22,3892.87,67.35,1,0,Fulfilled,97.06,1,145.09,11.05,2901.8,Good,Medium,Activate Backup Supplier
BATCH-02959,2021-06-10,Night,Pineapple,Fruits,SUP-016,644.95,15.4,,,124.0,93.2,No,Zone-A,3.98,0.8,1,Washer-1,,655.48,3.22,3926.03,54.98,0,0,Fulfilled,57.9,0,148.73,23.06,6692.85,Bad,High,Restore Cold Chain Immediately
BATCH-02960,2022-09-04,Night,Orange,Fruits,SUP-018,657.9,10.17,53.9,1577.8,355.3,34.8,Yes,Zone-C,7.8,1.16,1,Sorter-X,1622.96,744.46,4.9,7410.93,,0,0,Delayed,56.6,0,65.33,9.93,2286.55,Good,Low,Quality Re-inspection Required
BATCH-02961,2022-07-12,Afternoon,Leafy Greens,Vegetables,SUP-017,859.24,3.5,60.24,1174.4,385.6,49.4,Yes,Zone-B,5.6,,5,Conveyor-A,3631.39,658.42,8.81,6377.31,91.31,0,0,Delayed,,3,63.07,7.34,946.05,Good,Low,Monitor & Maintain
BATCH-02962,2020-12-05,Night,Mango,Fruits,SUP-006,1719.62,15.89,80.75,838.8,207.4,50.4,Yes,Zone-D,2.51,,3,Packer-Z,4888.26,1214.95,5.4,6637.16,78.59,1,0,Fulfilled,61.65,3,281.85,16.39,16911.0,Bad,Medium,Reduce Storage Temperature
BATCH-02963,2023-08-03,Night,Tomato,Vegetables,SUP-014,1050.57,2.86,80.55,,106.5,95.2,No,Zone-A,4.94,0.14,1,Conveyor-B,4108.73,679.06,6.69,3481.56,88.6,0,0,Fulfilled,79.89,0,169.25,16.11,4231.25,Bad,Medium,Restore Cold Chain Immediately
BATCH-02964,2023-06-13,Afternoon,Tomato,Vegetables,SUP-015,1389.91,14.92,87.87,659.8,389.5,23.9,Yes,Zone-B,6.14,1.45,5,Sorter-X,3285.93,2786.55,4.55,3571.81,88.86,0,0,Partial,69.9,0,153.72,11.06,3843.0,Good,Medium,Reduce Storage Temperature
BATCH-02965,2022-01-13,Afternoon,Onion,Root Vegetables,SUP-014,844.74,18.4,86.25,1160.6,335.2,65.5,No,Zone-D,8.73,0.28,3,Washer-1,3053.78,2171.51,8.77,4655.67,82.84,0,0,Fulfilled,64.19,0,181.2,21.45,3986.4,Bad,High,Restore Cold Chain Immediately
BATCH-02966,2021-09-24,Afternoon,Orange,Fruits,SUP-003,600.85,8.25,48.67,433.9,438.1,15.0,Yes,Zone-A,8.42,1.46,3,Conveyor-B,2703.97,2703.72,6.79,5326.2,58.7,0,0,Partial,98.94,0,32.87,5.47,1150.45,Good,Low,Monitor & Maintain
BATCH-02967,2021-07-04,Morning,Potato,Root Vegetables,SUP-019,1913.82,3.84,82.34,809.4,422.2,89.1,No,Zone-B,4.55,0.56,6,Conveyor-B,1422.37,2560.6,1.36,5891.39,86.02,0,1,Partial,70.01,1,306.02,15.99,5508.36,Bad,Medium,Restore Cold Chain Immediately
BATCH-02968,2022-10-29,Morning,Lemon,Citrus,SUP-012,1246.8,6.19,65.3,,102.6,57.5,Yes,Zone-D,6.65,0.31,2,Conveyor-B,2066.05,2139.14,5.04,6428.86,78.48,0,0,Partial,83.2,0,121.44,9.74,3643.2,Good,Low,Monitor & Maintain
BATCH-02969,2022-09-07,Afternoon,Banana,Fruits,SUP-002,1874.51,12.12,83.96,1369.6,416.2,82.8,Yes,Zone-C,3.33,0.68,1,Conveyor-B,2328.77,803.96,8.36,6733.3,86.2,0,0,Fulfilled,93.46,2,159.71,8.52,3194.2,Good,Low,Prioritize Dispatch
BATCH-02970,2020-10-13,Morning,Potato,Root Vegetables,SUP-003,486.48,18.97,49.02,703.5,87.6,86.2,Yes,Zone-A,6.51,0.21,4,Packer-Z,,1884.42,7.47,1803.08,77.17,0,0,Delayed,95.59,0,67.38,13.85,1212.84,Good,Medium,Reduce Storage Temperature
